CTL1.1	CTL1.2	CTL2.1	CTL2.2	CTL3.1	CTL3.2	TETA1.1	TETA1.2	TETA2.1	TETA2.2	TETA3.1	TETA3.2
Noc3l	3.1339247351921	3.01035899821346	3.03895616508189	3.18208961048069	3.00606678418527	3.02185714755173	3.04053771073403	3.13196194448168	3.15008951955963	3.06131914129714	2.91702246461429	2.98818616970136
Noc4l	3.47217706963046	3.43876240627961	3.32549472843541	3.39821474840105	3.34639135991209	3.48572703191916	3.43421028899427	3.45099779958092	3.43817294440216	3.38090762722544	3.40040432774468	3.40607942492165
Noct	2.36251360493229	2.39682625735853	2.40559735223701	2.39170363534795	2.38458256381225	2.35847523750231	2.37426582805158	2.38075120965044	2.54605603523088	2.41427287085221	2.47858525340789	2.32425587118506
Nod1	0.736046122288669	0.718767726876184	0.672345398654658	0.750151698140766	0.641820313899076	0.677650526764044	0.778203182293493	0.71608145591923	0.727404056697247	0.741093833607268	0.740638224081048	0.693385575102612
Nog	2.08503345605232	2.22469871022855	2.26990262302785	2.35581099196309	2.09509947453479	2.14691881846357	2.31799526060052	2.21763929973014	2.46643334683938	2.41336865957549	2.27817305331433	2.19050371510301
Nol10	3.13803528361188	3.31672535414652	3.22931566622747	3.3073337312252	3.27914108123655	3.33540390325715	3.19900170022317	3.15817956471292	3.28056377935834	3.26692257891985	3.19472452544106	3.28598510586101
Nol11	3.47058531713402	3.37622211899827	3.35486039480983	3.42971342568357	3.3819623503007	3.38588784389819	3.34831810476071	3.43790751960582	3.42447789284581	3.36699876539411	3.33946436338066	3.35724245223911
Nol12	2.87638480480051	2.91107164612939	2.94637062226555	2.9027640668538	2.96315300754189	2.91222399222812	2.94131493748115	2.87783844707415	2.92041949389459	2.85197220238081	2.8768184265515	2.95057477597872
Nol3	0.852579215608099	0.756089896690045	0.808243886278166	0.611123204231733	0.707170266569858	0.781942348336023	0.760903529432334	0.797878422835279	0.844779189355952	0.652547643985795	0.95588778334832	0.69513466716613
Nol4	4.91120680876775	4.84749073862582	4.9470062423383	4.94024285360285	4.86597071149268	4.84519023051154	4.86711149456795	4.8716426410269	4.77876079996253	4.86066042294698	4.81087580843346	4.88598909682338
Nol4l	4.59531707992869	4.57481024473289	4.60355369557491	4.5874794123121	4.58000732961805	4.53125742603139	4.63265086224442	4.64311428349457	4.70518616619388	4.633330269971	4.64983070727307	4.63943550197073
Nol6	4.46401774465731	4.51875650257748	4.41555790786015	4.51469269221579	4.42415348040206	4.48911979885489	4.42687013078202	4.47648361185983	4.54304596815424	4.5452093470809	4.52193883009961	4.54368122483755
Nol7	4.45895189089525	4.36698132580914	4.54450240514654	4.42144151438359	4.42385385052089	4.45128101214947	4.35902081245165	4.47580563995792	4.4143236179085	4.40686664816056	4.37488884468577	4.30929681738515
Nol8	2.73644451590932	2.73947517476167	2.70443475322859	2.7356343177919	2.71540548761836	2.71921851184257	2.66605422803842	2.6591800057842	2.75096253066483	2.64712284357205	2.73795059218859	2.66097758078553
Nol9	3.42751179463583	3.47344337447279	3.45739051551641	3.50611717367475	3.49395966700223	3.49823631939671	3.37371553174509	3.37285745417117	3.43281317509597	3.41231937133161	3.38762858849034	3.31816940997526
Nolc1	4.76106718844968	4.70915436573931	4.82507183113978	4.74270161496647	4.78255097080135	4.68084585670963	4.6518483599532	4.81057036161248	4.80006563880044	4.83958482701037	4.82236369880124	4.74646374363857
Nom1	2.148600303441	2.21269954000255	2.257127972789	2.234144833522	2.23436325400202	2.2144716403233	2.30612576435089	2.15654700126758	2.2155172095213	2.17312890399213	2.16304146192836	2.18373097409064
Nomo1	4.06565815946121	4.10824170901122	4.06004602785838	4.11302193047357	4.02591459153581	4.0890186843062	4.09919500228082	4.0871487377208	4.10250345185498	4.15541242880021	4.12238564873499	4.11909297405587
Nono	6.78698512492888	6.70145003210307	6.74834847394273	6.75389579666329	6.7794997798153	6.72549290057864	6.71954444617711	6.82700404158907	6.78412799137645	6.75255114401335	6.67243684168583	6.75736353709682
Nop10	5.23722292316853	5.24276136540239	5.16675566785793	5.16596850750351	5.19465417896554	5.26627356892531	5.35071291754635	5.23023230902547	5.18263818833747	5.21825795248443	5.26397968078561	5.14749333016883
Nop14	4.04282509381773	3.97778925963985	4.01963539127648	4.00000477382991	3.97543364783958	3.96326844696806	4.03131778218093	4.0267809338157	3.91483182434295	4.02556090390713	4.01874468939728	3.99903650854548
Nop16	4.12085664418775	4.05114899333291	4.08736341054976	4.05823203636456	4.07448429024423	3.98629374470064	4.13271120066213	4.05845153107702	4.04406566302012	4.04034037053341	4.14232922498087	4.00901882682172
Nop2	4.07689790420388	4.02702560787848	4.17751676249941	4.01605163479699	4.12496047752644	4.09808289864037	4.00571043999144	4.18571690844088	4.16378614140366	4.10541581213752	4.07230204746034	4.13070730201778
Nop53	4.60446621095964	4.50141766942665	4.6138944401514	4.60799934661726	4.62155266376313	4.52834943812184	4.55332554437027	4.63870390716312	4.60160830929513	4.55370097448698	4.44404753905596	4.53615976767049
Nop56	4.97399625421156	4.92344802852928	4.90343908921547	4.94297944278414	4.94461753479831	4.94595110329497	4.87315814450083	4.93393169411486	4.88901141195957	4.89415749161683	4.8749467198689	4.89204392721348
Nop58	3.53982381268196	3.50902438417619	3.45406940674438	3.46980673071901	3.5019196075173	3.52067033283025	3.47804532867915	3.53700585998321	3.54109871894559	3.4831002477636	3.51690011329633	3.52783919285305
Nop9	3.07748540489379	3.06055665622941	3.12708193389023	3.18346327051746	3.07740136696839	2.99583426863882	3.19049191842958	3.04258371230042	3.04635402609889	3.06397593396103	3.01151656133516	3.09132874021083
Nos1	3.23612509032155	3.24032286180928	3.18380780966204	3.16210725639593	3.19366684907337	3.29444464196381	3.24841751518309	3.22252376440468	3.28241579438106	3.11813415016299	3.21325109313702	3.2365704338109
Nos1ap	1.82554749181988	1.79697636526648	1.76480834881502	1.84166930376339	1.78969737403516	1.73061896411268	1.81498636836785	1.75469126896077	1.72315339232734	1.80200658757445	1.809275016605	1.74078483737284
Nos3	1.46469801324151	1.43870592076883	1.49628189385923	1.38128209232979	1.44673142037656	1.37502565342537	1.38557512764541	1.39244746496121	1.51031731345143	1.36746238319969	1.60000145270224	1.39488275779591
Nosip	3.77678617265099	3.82720259198232	3.81989443345926	3.88087270136942	3.90502138840728	3.86060698661752	3.85614966850801	3.87835976478819	3.77539572024034	3.95558566914461	3.7170051006414	3.86793523518097
Nostrin	1.18350259299901	1.09451297163581	1.26878554111634	1.14705519215341	1.02611077548108	1.15804466377596	1.46497771120153	1.41436945393139	1.36619744168744	1.27362252066798	1.1535294724534	1.37440655859951
Notch1	2.35474963840254	2.41579411562682	2.39122916484909	2.43742561957401	2.32573541280338	2.45403501437457	2.49215662225873	2.4471869500442	2.40721716142953	2.50857918100562	2.36719223643498	2.45948956837996
Notch2	2.11240890261088	2.19474329338079	2.17832033419407	2.20972620126595	2.14899634707404	2.16291816166509	2.24860138559336	2.15819153573151	2.17768043686598	2.27248669955024	2.20968628357053	2.17947535138503
Notch3	2.19616098774153	2.34336680761287	2.15479272338642	2.27759396737695	2.15039543654566	2.26269933255636	2.33391550977957	2.199194383447	2.34653115215434	2.3345412988501	2.39581611055616	2.33497456249423
Notch4	1.01248860024494	1.05775496982377	1.0168369828562	1.03715377087094	1.03477512036638	1.08358909552278	1.08085168215457	1.10260721951626	1.18332791837555	1.11467857830908	1.06131039913806	1.04160108175841
Notum	0.775842327145038	0.802284582374124	0.877114251358453	0.787197592069212	0.747918254313504	0.73443391387511	0.939200059285432	0.687633562745845	0.904537897993309	0.54254339791836	0.807079944191829	0.984332490283661
Nova1	3.26368122168253	3.41380107162867	3.42216616383423	3.34833715408909	3.58321549990775	3.46794908581761	3.29963313829229	3.40987286606269	3.33365168186407	3.56096602001621	3.37589669140898	3.41213366944265
Nova2	5.36089227535328	5.44695042869644	5.39551406544549	5.45369844373534	5.37255430943746	5.40194911835153	5.5016065540393	5.41661236913984	5.55977221117518	5.48096284886907	5.46744875613024	5.46361974899515
Noxo1	0.859146609784632	0.849017451439467	1.15836034172532	0.780427540102166	0.92558314475595	0.8862877604733	0.976264941381666	1.01911803873932	1.12727820850481	0.94598893771679	1.0875280870378	0.948881626307768
Noxred1	0.756542286220528	0.719231121072505	0.795373739734003	1.0093050023103	0.641088485213548	0.597385562664887	1.06638357611352	0.889089195933296	0.746718956269326	1.11697591654797	0.72746585549486	0.74624358815271
Npas1	2.66746698033851	2.66755042032033	2.57015541118783	2.65264356251709	2.60822749024342	2.60435814022648	2.79895188019048	2.47904182729115	2.43445567273629	2.42932438057485	2.5778353067534	2.65915965253843
Npas2	1.81121878322525	1.77997223129574	1.66807872528111	1.6816701253453	1.77772407137401	1.693832573347	1.66512434918536	1.6681914898665	1.6292375489373	1.67027199900844	1.87070835449372	1.76980185827048
Npas3	2.60192842063319	2.78166501986134	2.71090396989124	2.75255555591328	2.75213879712882	2.73983549202746	2.72576270621678	2.67658601215665	2.76084571965424	2.87350891724799	2.7976288106453	2.75200708904246
Npas4	1.05946957620255	1.42587169980224	1.22670071262793	1.23656165126996	1.41815174278018	1.48433129155885	1.05902369600615	1.09739612175689	1.21888561009913	1.4201044269557	1.37703108071869	1.1347363984482
Npat	2.53722854759908	2.56789798535468	2.63271675351182	2.60593813641104	2.53568135609342	2.6281999479363	2.66930960531762	2.58519285355967	2.48242516917411	2.64054789544599	2.51972613308008	2.51520124471639
Npc1	2.45986870874997	2.42713505353972	2.39740540977379	2.42881992729161	2.35189957084893	2.31555045047986	2.41945974491707	2.43153531551711	2.47478467403909	2.47367856414805	2.56930829464671	2.4974459956302
Npc2	4.01734067308733	3.98960888256194	4.05379880457436	4.05949772300595	3.9503191248021	4.028270184289	4.07659113311289	4.09322036899863	4.10627313651623	4.04701923640842	3.95140475263864	4.07146549715336
Npdc1	5.76449454514335	5.80831704993257	5.79356391977652	5.83465491644756	5.83707741556788	5.82122045583891	5.7191186572775	5.73576637906051	5.80066343805865	5.76413711300906	5.73711933964032	5.72350793883378
Npepl1	2.58664335752997	2.61669342312744	2.52874768607887	2.58255820186417	2.63696749295036	2.58817723073603	2.45239334863547	2.56393595458281	2.67891145742782	2.52056383537448	2.57718758670666	2.7412054309344
Npepps	4.91759414575982	4.98251533090027	4.94888085813439	4.95093807225814	4.94833657108573	4.9463503533937	4.95434107701245	4.92816238445332	4.95952282141531	4.99822358691833	5.02036221155932	5.01120565738573
Npff	0.579225396505965	0.879000602154283	0.886597816887756	0.850111695610167	0.623384505564605	1.03078051799193	0.733723257021711	0.645702374259309	0.629599551653557	0.926819663427075	0.766984633927724	0.701661953049259
Npffr2	0.60437581971618	0.957891836107174	1.094710471898	0.373846271629203	1.15185092959933	1.30229234285499	1.12958167620107	1.0448524437071	0.905133032941137	1.14055380661284	1.2173778365434	0.732351362439804
Nphp1	2.7372776122174	2.50175361809878	2.65041240432106	2.60651570797137	2.53986346165223	2.65144484579374	2.58000451482071	2.72502839289317	2.60131391533701	2.45407586737391	2.38838234742384	2.515456594266
Nphp3	1.09341939002009	1.03024321758164	1.20083273566054	1.12167169141987	1.05048235727015	1.08056811615627	1.08887706395921	1.1844498842136	1.16528474049887	1.17157671561479	1.06486361339615	1.02073170909706
Nphp4	1.62396176671161	1.52334074199387	1.5761958487917	1.59770179987405	1.43388250882484	1.47671658175669	1.64132073164093	1.56430596640686	1.49880003815923	1.57070392230831	1.60287798387355	1.46540228624505
Npl	1.11277533907012	0.949746943329202	1.00121850064968	1.04230142161314	0.977436871032264	0.948199621069601	0.909825195543099	1.01676038571578	1.00505341915192	0.864870704242068	0.904293280572352	0.992368542178012
Nploc4	3.99639907921268	3.98609073624707	4.02425079605274	4.02884363351621	3.97456014044469	4.00795842593862	4.03628152582168	4.00332479094686	3.98943119604065	3.99015378928898	3.94604081115606	3.98143030807525
Npm1	7.11205904760185	7.0280252041879	7.15916856687429	7.09180249550701	7.0908558474224	7.08691722254488	7.00624236912125	7.13117530005179	7.07107128625643	7.05264239287939	6.9950353110831	7.07492169935604
Npm3	4.5568926963096	4.60720796493945	4.37170272932629	4.50777234874771	4.49410406124623	4.54953999930185	4.63837511175787	4.47312075420352	4.4447485019543	4.53414151294219	4.62058510085789	4.51635688035496
Npnt	1.82330596452099	1.8159393268511	1.78297687827525	1.79845780902787	1.87005485571231	1.79814650415005	1.78603998488638	1.87151793114245	1.69380964258115	1.92835052096909	1.82214611559156	1.95125410512623
Nppc	0.725495902145282	1.3057138369678	1.17958342338938	1.23083770909666	1.22243622204138	1.27831005751351	1.3473966873264	1.00952456299548	1.37583932820132	1.36518024396307	1.14280676472874	1.48719623039162
Npr2	3.54735371386219	3.41774285243147	3.51648267693622	3.47774871139965	3.54705445136999	3.42501092670993	3.37596087755698	3.52946459786226	3.52831501638459	3.41827113763651	3.42418077634885	3.42913163716788
Npr3	1.30326184627091	1.35075706040211	1.44568930489056	1.30577391259761	1.31924557642713	1.30742486698326	1.34757326285796	1.33520021447059	1.49044521232673	1.33214885284991	1.48343058918035	1.45361650097661
Nprl2	4.083230428098	4.05176497255836	4.10614850941051	4.07247253434997	4.0410914555457	4.05072642290601	4.06349546223162	4.0808119810247	3.93063331103081	4.13537924083944	4.08933484120166	4.06383191742712
Nprl3	1.93207511581083	1.939741766422	1.8347705007314	1.84363647513995	1.8897826636177	1.92012032825235	1.77684889340198	1.83385203270685	1.87801477180871	1.80624612495371	1.97433056122401	1.93438534049215
Nptn	4.88317548404468	4.97978046996483	4.97937502895569	4.91627093456421	4.98590338071316	4.954473720728	4.96369586878107	4.89905316772535	4.95390326170966	4.96942378770267	5.02831251185169	4.98067652430721
Nptx1	2.55342490244073	2.5344452798793	2.47005780593585	2.48807702001483	2.5636949175658	2.5031705246314	2.60075085476117	2.59164812905927	2.61700461279576	2.56975448522504	2.59404780658583	2.53889874322926
Nptx2	2.05294094928797	2.17303028296665	1.9335569723233	1.97929706943928	2.1697381221628	2.25126542671083	2.24048548444946	2.12315707140058	1.98841707980774	2.22518480518782	2.15440716089485	1.94287566052493
Nptxr	5.16500253728099	5.2191522228727	5.10141202072794	5.13221585706365	5.2017589261111	5.18194144309626	5.25964138606679	5.16410475204283	5.2368514344042	5.19255293385867	5.27051329425831	5.14364505237508
Npy	6.96554313947566	6.9606906023741	7.14492796684335	6.8925851580931	7.12071470963193	7.03782901065727	6.9355945721255	7.04081175922596	7.03559440797564	6.97734554305725	7.0283602893125	6.96995783835641
Npy1r	3.19817140785679	3.31438996593375	3.29204995783944	3.16870884529251	3.35031985062856	3.33022778107297	3.33353612203533	3.26891576283788	3.3196063833765	3.27751306515193	3.35974667056759	3.38482184141135
Npy2r	1.49715160657902	1.30639174672343	1.31724888297876	1.35412002651973	1.33007783193069	1.20102443425553	1.43727201534094	1.43856284115084	1.2393845389313	1.48629898464569	1.50243760889366	1.16929017422134
Nqo1	1.17125041433264	0.959297991143424	0.875891043173223	1.14489744865545	0.949821625567298	0.760449686206814	0.651134495640606	0.699934917495949	0.629076489390591	0.804920254358164	0.992521433945831	0.528717130639986
Nqo2	1.06162833799346	0.992898260374613	0.914508287863933	0.977275532459143	1.03585293385535	0.902774974686694	1.07340538646517	1.01675036786896	0.862120314649995	1.02936916118003	1.040784093904	1.06802792008972
Nr1d1	1.69276274978915	1.64505398405421	1.87724482518751	1.66016519026591	1.69274735005008	1.75081189027195	1.72787200088052	1.78508609326838	1.85364701143417	1.69289787621679	1.71367653652996	1.56164459627335
Nr1d2	2.04769206058374	2.0842249635884	2.22937846881058	2.17894173478348	2.14554094349034	2.08245497413406	2.18462607830783	2.1464319038762	2.2255870726821	2.18896218379132	2.07870904373976	2.09684287940405
Nr1h2	3.38401666437266	3.361152160978	3.45628795530702	3.36603812091027	3.42766488886162	3.51166432393828	3.42570916187532	3.51087921867094	3.4585759935921	3.42094230068115	3.2813188369048	3.34148971495859
Nr2c1	1.96694274055197	1.92396252728356	1.97483712302471	1.95392336604076	1.9724612532336	1.99174453042019	1.6026237032585	1.89718548451573	1.79539847747538	1.899013749837	1.85671644879252	1.91642711383186
Nr2c2	3.86946077846406	3.89049054275992	3.83654561137493	3.83786545303336	3.85751487298308	3.87289102497215	3.93494779610684	3.85110495197913	3.85374005306791	3.82696377016901	3.89350536144786	3.95017175798445
Nr2c2ap	3.14113688119581	3.07244445887892	3.23542127089237	3.22318697592302	3.28618693562716	3.04322690300289	3.29930237564941	3.28868411470322	3.37539532724867	3.2733076115374	3.09151222159332	3.01251430629845
Nr2e1	2.78262453631094	2.67742194386593	2.73832824348511	2.70195216694493	2.75018712795599	2.72789769619872	2.72318545045413	2.79293819508852	2.7685148253167	2.67081248266548	2.66094918201732	2.65535655307344
Nr2f1	5.29198299097991	5.29083700645129	5.2085662436564	5.30161433082673	5.25543080409119	5.25090926874867	5.26459129169688	5.2216500765095	5.27552541708512	5.2291734608287	5.27246691959165	5.22611618627892
Nr2f2	3.30100348196078	3.45656415698669	3.30300890402072	3.48597675108894	3.54331507827974	3.41807982038136	3.40236357849222	3.43407442369907	3.60981246440813	3.59514474476624	3.38055698162369	3.35987591468649
Nr2f6	3.07443339227402	3.17910116101055	3.04366130398262	3.10879984621966	3.19839287589019	3.25669331496125	3.10366983869379	3.06543295654007	2.97123132929797	3.11632517909702	3.02324197705346	3.0991519463363
Nr3c1	1.67376646090445	1.5977793305553	1.72062570732849	1.62225698697866	1.68903288490224	1.56590384081827	1.73759118934495	1.67186397372495	1.58178390605232	1.63726256658365	1.66397383925386	1.63760016166108
Nr3c2	1.58885375086293	1.5979829063908	1.6411759218025	1.53555667258444	1.63117383789601	1.49525558891822	1.84545674066181	1.58462858248233	1.69781231880665	1.56458363518843	1.75921175405998	1.58020219246704
Nr4a1	2.00027602314793	1.84082023472135	1.82615266339839	1.78514095269647	1.92737953840674	1.8880394312885	2.00499695555151	2.16003382035859	2.05806450946836	1.99920911115992	1.93335094704101	1.94970795115482
Nr4a2	4.47733028116779	4.37935518433753	4.39440371620193	4.24142313072797	4.38384601670761	4.3971006184335	4.44402115638284	4.51059286525454	4.53499608371085	4.32876753118466	4.53185083059953	4.49701676740494
Nr4a3	4.0126069542547	3.89294624720626	3.88950247109334	3.83658048340354	3.7920542080937	3.73235882779357	3.93980598982578	3.95428953382632	4.15663590517345	3.84622367811242	4.18231006747254	4.02417705262357
Nr6a1	0.742171989400944	0.707672381357925	0.635980784554177	0.613067045329264	0.589984617420257	0.621084860716554	0.692451033852509	0.662559660748305	0.653736442560037	0.675498750256262	0.886305202110898	0.733061995396715
Nradd	2.73667091192814	2.51621465779349	2.62641859401868	2.72225658075114	2.28872461054604	2.678175195006	2.57353302696657	2.68232653920474	2.54367153393099	2.47304819615359	2.33346984117748	2.55390717416101
Nrarp	3.66777479552434	3.61608186051974	3.61086872565162	3.73661092934384	3.69529672207413	3.56818265200855	3.57331066055282	3.6212352676202	3.69872032508577	3.62903498654893	3.56052406996126	3.51207286854052
Nras	5.19081778816002	5.15140547112478	5.16559949384875	5.18619613907416	5.13683350321552	5.14901605895902	5.15693807767446	5.17349299854293	5.18402383250356	5.13193539712819	5.13515288095424	5.1822390797699
Nrbf2	2.8448064916181	2.89583919635517	2.96397429472824	2.95470700700963	2.7319133977212	2.94534218693646	2.93124807240027	2.93156369704462	2.89948240709164	3.02525497823269	2.90078356662592	2.92114819308995
Nrbp1	4.74289472439901	4.70963355718736	4.77646024928817	4.76221668600459	4.70166404335762	4.65621095809735	4.65874130873391	4.69107387645714	4.73630952652095	4.69226239978667	4.752620514517	4.75436089051576
Nrbp2	4.93303816266057	4.87077578500187	4.91287213926362	4.87011075971468	4.88280304990849	4.92793989745448	4.69524551294105	4.85143037834934	4.91175795899637	4.71000468857761	4.81262334105241	4.9073428971293
Nrcam	4.58895223865918	4.6472958919993	4.54951542786122	4.5999009020862	4.59150768508851	4.57434125806805	4.74817904376356	4.60300244190433	4.66776301148935	4.64121234729722	4.69440012740828	4.69501657670454
Nrd1	4.70677446141709	4.66368272350001	4.62413891721432	4.69819330413773	4.64069487990136	4.64039141659466	4.64081002286933	4.65004891620212	4.6159201122124	4.63346655125634	4.63150926711313	4.68256945378486
Nrde2	2.61504068368966	2.57174750689499	2.4643883449324	2.52695616118013	2.49219747069158	2.67366931705779	2.41086346605685	2.46994771715788	2.43652432015297	2.34705647550768	2.43172657677701	2.46702116201324
Nrep	8.69397425757927	8.6538419932539	8.71714449607505	8.68759300373883	8.59783389617278	8.63751973015818	8.6855742307611	8.6644443613587	8.74731468714993	8.61004298870166	8.69404529818858	8.67322970789995
Nrf1	2.34967101118885	2.22488658295832	2.18875428012604	2.2097914069517	2.24846482782033	2.26294252315814	2.30789951390422	2.36252040550235	2.14650954499582	2.29517454848838	2.22945656725444	2.2357991028831
Nrg1	1.15864719710123	1.16772343723012	1.27155188876479	1.22567150646999	1.14683223426634	1.11119410705669	1.28334805335556	1.13413980338755	1.25653153207873	1.0986683943104	1.18371439151743	1.25312615381607
Nrg2	1.64710309708898	1.59341943521616	1.57077244229124	1.55872184265724	1.60540335958091	1.67947647626218	1.33578753551383	1.67771501858209	1.69392832734634	1.61662290871284	1.59797233362249	1.580061460085
Nrg3	3.0597282253142	2.93071778401306	3.03603973640076	2.97141651694805	3.05121644324332	2.90308898596357	3.06003433801003	2.99800526572112	2.82184064634616	2.96658559246166	2.98222150711214	2.85987926591847
Nrgn	6.32307049664279	6.27245495118028	6.21826008883914	6.171443449122	6.25060076474225	6.27063123920769	6.3611443105115	6.26742645567175	6.3223095351164	6.18320992361234	6.37334208205839	6.11640154914028
Nrip1	3.09240660630148	3.11644636313792	3.18809249579598	3.05491621825666	3.11098830889461	3.12299006295678	3.05705534800842	3.03667575401969	3.06404234794202	3.00589266851399	3.16036792711421	3.15295657102993
Nrip2	0.656944705767412	0.670656655763951	0.62830323493394	0.709650125390894	0.607234299050362	0.839660716112869	0.623003566355978	0.637791496808665	0.893285283452943	0.42269618697858	0.416135067286334	0.546037385161648
Nrip3	2.2947838993423	2.24520743190136	2.14165222839998	2.17539420340485	2.3308844285181	2.21033138674604	2.36280906905076	2.2062476611661	2.08486941730298	2.15738859338398	2.23271022195193	2.17418951467928
Nrm	2.32524444717335	2.36617530760405	2.32060482936219	2.4296064930235	2.28827305082371	2.23380452808563	2.53080275488252	2.2748439215596	2.63063850426641	2.21146139159982	2.36692969231678	2.41135082793929
Nrn1	3.67187349694222	3.62332487019106	3.56943100308927	3.48322319816697	3.74182992146129	3.70716814674509	3.59513119283346	3.7823843649421	3.76158294951586	3.66764888741391	3.67941266468376	3.61723577703003
Nrp1	3.3244121813832	3.24445479894033	3.14232595522439	3.15640421078209	3.24355944365177	3.13400893280364	3.34009906459675	3.23207549427641	3.28667092077145	3.13630869520135	3.37311477858825	3.27140218315574
Nrp2	4.06905251477869	4.18693587915145	4.06361206717445	4.10248466408835	4.16547210968609	4.11068602090355	4.24261090911005	4.09118344245627	4.08151721058155	4.25445566208777	4.26443823040174	4.11730648550673
Nrros	0.990212939530747	0.91586496138464	0.730956215616909	0.935797340010625	1.02686131934091	0.845089717447974	0.926142008876923	0.868504394558837	0.852580379116869	0.806365968727059	0.812031514879065	0.832308105373447
Nrsn1	3.2935016772812	3.50642948581413	3.62760615509654	3.4140281258857	3.59489538298925	3.60335595389214	3.48061500073983	3.53174492863188	3.54800400656706	3.68758271773431	3.54064856906796	3.53290615128261
Nrsn2	2.69733790803314	2.78300614224943	2.69229258124855	2.58307559790499	2.90453436161716	2.87935492106961	2.94849075945755	2.90332105664512	2.56781713759145	3.02747846116509	2.83841026863996	2.72231372161053
Nrxn1	4.25446836678329	4.34480186620756	4.30050039928135	4.28951012085154	4.34075333665842	4.28758433287928	4.4161602235049	4.2849305670625	4.29979725866246	4.3908283364106	4.41089467974539	4.32737322016335
Nrxn2	5.39239359622257	5.43182634880782	5.39687030832829	5.39469983762556	5.46116733675636	5.42588075101447	5.43361784761513	5.37883549855669	5.37392159405422	5.41469369605074	5.43036189979517	5.36462680661021
Nrxn3	3.21482520466833	3.29075542470046	3.19414457290722	3.2427739169418	3.30248172144313	3.21964811713557	3.2516400106958	3.29859714177628	3.23431517714968	3.47412273117442	3.3844152645368	3.32289497072838
Nsa2	4.40478659332141	4.3094490930638	4.49037111215136	4.33105729738813	4.45520513842931	4.38796163046133	4.37428394358375	4.46856846211488	4.36383357609725	4.37537971464347	4.32392553986454	4.31714192332792
Nsd1	4.02517765386283	4.06352204157556	4.03396063198549	4.0630016351813	3.99623062830927	4.02141431050457	4.00392375182538	3.99983634559017	4.04523432962054	4.04863514149182	4.08661124327754	4.10662037844419
Nsd2	4.58371453476058	4.66724942575964	4.64721787261356	4.64140763129088	4.61949565524512	4.66138355830996	4.67927656828136	4.62702216783024	4.63464098644847	4.71657768165685	4.68765568769781	4.66511164835909
Nsd3	3.35761470656633	3.314313514966	3.27142703213078	3.30867611245855	3.25375702025548	3.28461662565631	3.34722751808071	3.28676047114243	3.21023487496616	3.27049300995588	3.3242355912737	3.33994755878241
Nsdhl	4.24438585041206	4.3744530322911	4.38067070819653	4.34381322217994	4.42197287220526	4.36230586776979	4.41313564989802	4.29712381389831	4.38568067569455	4.37634571735451	4.35967782703845	4.35250411513813
Nsf	4.29384145207066	4.35802988098448	4.2853108743513	4.25666947249862	4.25950964176377	4.33673017025896	4.36331778554189	4.32217728258616	4.28905327013401	4.40890365732696	4.46554544853088	4.36371956450474
Nsfl1c	4.87752341628772	4.89684702254164	4.81668119078618	4.89211958303314	4.90994330920455	4.9330268110082	4.84561920947559	4.88478795169223	4.8905177035737	4.86317894042013	4.79997317688643	4.89224886542471
Nsg1	8.03108700257318	8.07171267897735	8.10290818027467	8.05592470867505	8.09458909389865	8.06111752824578	8.09569959839861	8.07689593890448	8.11043338427731	8.09204579433223	8.0930268327171	8.13587524923606
Nsg2	8.4123916574037	8.4063014208986	8.40614122481256	8.41256555537463	8.43797019463692	8.37326237702556	8.42486165482423	8.41433571177159	8.43559545228948	8.41422834301376	8.42449982160489	8.43005329494199
Nsl1	0.89436886277397	0.751247559982316	0.831780367596723	0.890854751599743	0.790436843614696	0.718033937735363	0.764424149974103	0.813570848908772	0.747242525861704	0.736210947793237	0.701856725232732	0.808827003084816
Nsmaf	2.62498238511042	2.65547815366574	2.53211624378801	2.61963827379828	2.66772268072006	2.7208255489817	2.56878869054647	2.55979135350225	2.54478319361584	2.51708007969982	2.49937516110206	2.56559247136949
Nsmce1	4.30725965116126	4.24987162946569	4.33549611041654	4.32010183671496	4.29655605753714	4.19859985753767	4.27388578168348	4.3103174951611	4.27056639084578	4.32732332026342	4.29818064257711	4.31150977849281
Nsmce2	3.01602573431754	2.95810899350721	3.03458523892708	2.89113701954945	3.04081862280248	2.98781418769566	3.16654483059352	3.14542920887435	3.15799625162578	3.06818601726247	3.09741050894275	2.91621607219484
Nsmce3	2.31578963301499	2.27558892350074	2.26749157310055	2.31162730258	2.47800869690083	2.20574351005682	2.25134428937921	2.31845096419042	2.32073555761864	2.31146439745607	2.26191998742274	2.31106087276943
Nsmce4a	3.16744739925137	3.03449229695553	3.10291454287316	3.04179698947123	3.06878000032077	3.17049681128775	3.03528495595637	3.1412830099674	2.96319995460336	3.00861902862949	2.9676090963618	2.94328757091948
Nsmf	5.40183039601685	5.34399376401891	5.37132995042441	5.35409398369453	5.39208268904363	5.38202604853756	5.35926772617295	5.37613479394516	5.38244266488676	5.29229174661103	5.31296701144399	5.27759650400897
Nsrp1	2.57020343998245	2.60565970105259	2.79491898362945	2.6048561829451	2.81144022639136	2.68542093188353	2.71874612220197	2.74551179369028	2.75391432550771	2.71655823695527	2.59807366114515	2.63840684283728
